marker_index	num_CpG_sites	sites_methylation_status
196	12	000000000000
197	10	0000000000
197	10	0000000000
197	11	00000000000
197	3	000
198	7	0000000
198	4	0000
199	7	0000000
200	6	111111
200	6	111111
200	5	00000
200	4	1111
201	7	0000000
201	6	000000
201	12	000000000000
201	10	0000001100
202	10	1011000000
202	13	1011000000000
203	12	000000000000
203	12	000000000000
203	12	000000000000
203	6	101011
203	5	11001
203	6	111111
203	8	11111111
203	10	1111111111
203	8	11111011
203	8	11111111
203	8	11111111
203	7	1100010
203	5	11011
203	4	0010
203	4	1111
204	2	00
204	2	00
204	11	00000000000
204	7	0000000
204	4	1100
204	4	0000
204	10	1111111111
204	9	111111111
205	1	1
205	1	1
205	1	1
205	1	1
205	1	1
205	7	1111111
205	11	11111111111
205	10	1111111111
205	7	1111111
206	1	1
206	1	1
206	10	1111111111
206	10	1111111111
206	8	11111111
206	8	11111111
206	6	111111
206	6	111111
206	4	1111
206	4	1111
206	4	1111
207	2	00
207	7	1111111
207	5	11111
207	3	000
207	5	11111
207	5	11111
207	6	111111
207	3	000
208	3	000
208	6	111111
208	8	11111111
209	5	11111
209	4	0000
210	1	0
210	5	11110
210	7	1111111
210	8	11111111
210	5	11111
211	7	0111110
211	7	1111111
211	6	111111
211	5	11111
211	7	1111100
211	4	0000
211	8	11111111
211	4	1111
211	3	111
212	2	11
212	2	11
212	4	0000
212	4	0000
212	10	1111111111
212	11	11111111111
212	11	01001111111
213	7	1111111
214	5	11111
214	5	11111
214	9	101111111
214	4	1111
214	6	111110
214	8	11110111
214	6	110111
215	3	111
215	6	111111
215	6	011101
215	7	0111011
215	6	111110
215	7	1111111
215	3	111
215	3	111
215	5	10111
215	4	1111
216	5	11111
216	5	11011
216	4	1111
217	4	1111
217	4	1111
217	6	111100
217	6	111111
217	7	1101111
217	5	11011
217	4	1100
217	4	1111
217	3	111
218	4	1001
218	4	1001
218	10	0000000000
218	9	000000011
218	8	00000000
218	4	1110
1249	4	0000
1249	4	0000
1249	7	0000000
1249	8	00000000
1249	6	000010
1249	5	00000
1249	5	00000
1249	10	0000000000
1249	7	1111111
1249	9	000000000
1250	5	11011
1250	3	110
1250	4	1101
1251	2	00
1251	9	000000000
1251	3	000
1251	12	000000000000
1251	10	0000000000
1251	3	100
1251	3	000
1251	5	00000
1251	9	000000000
1251	5	00000
1251	3	000
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	2	00
1252	13	1111011010111
1252	13	1110000110111
1252	13	1111111011111
1252	14	11111110101011
1252	6	001110
1252	14	11111011100111
1252	5	11111
1252	7	1111110
1252	14	11111111110111
1252	14	11111010111011
1252	14	11111111101111
1252	14	11100010101111
1252	14	11001111101011
1252	14	11000000000010
1252	14	00000000010010
1252	7	1000000
1252	14	00000000000010
1252	9	100000000
1252	14	00000000000000
1252	14	00000000000000
1252	9	000000000
1252	13	1110000000110
1252	11	00000000000
1252	12	010111001011
1252	11	00001000000
1252	9	000000000
1252	10	1000111110
1252	9	000000000
1252	9	010111011
1252	12	011111111111
1252	12	011111111111
1252	8	11111111
1252	12	000000000001
1252	12	000000000001
1252	11	01111110100
1252	11	01111110100
1252	9	111111101
1252	10	0110111111
1252	9	000000000
1252	10	0101110011
1252	10	0101110011
1252	9	000010100
1252	9	000010100
1252	9	110111011
1252	9	000010010
1252	8	00000000
1252	7	1111101
1252	6	000000
1253	3	111
1254	2	10
1254	12	111111101111
1254	9	000000000
1254	9	111111111
1254	7	1111111
1254	9	111111111
1254	5	00000
1254	4	1111
1254	3	000
1255	3	000
1255	7	0000000
1255	10	0000000000
1255	11	00000000000
1255	11	00000000000
1255	9	000000000
1255	10	0000000000
1255	4	0000
1255	3	000
1256	6	111111
1256	6	111111
1256	6	111100
1256	6	111111
1256	6	111111
1256	8	11111111
1256	7	1100111
1256	3	111
1256	4	1111
1256	3	111
1256	3	111
1257	4	1111
1257	4	1111
1257	6	111111
1257	8	11111111
1257	9	000000010
1257	9	111111111
1257	6	111110
1257	4	0000
1257	8	11111111
1257	8	11111111
1257	6	110111
1257	6	111111
1258	1	0
1258	9	111111111
1258	7	0000000
1258	8	11111111
1258	9	111111111
1258	6	111101
1258	5	11101
1258	5	11111
1258	6	111110
1258	4	1110
1258	3	000
1259	3	000
1259	6	111110
1259	4	1111
1259	9	111111111
1259	8	00101110
1259	7	0111111
1259	6	101110
1259	4	0000
1259	11	11111111111
1259	3	111
1259	3	111
1260	4	1010
1260	6	111111
1260	4	0000
1260	10	1111111110
1260	10	1111111110
1260	10	1111111001
1260	4	0000
1260	8	11111111
1260	5	00000
1260	6	111111
1260	5	00000
1260	13	0110100111111
1260	12	010011111111
1260	13	1111110100011
1260	7	0000000
1260	11	00111111110
1261	4	1111
1261	5	00000
1262	6	000000
1262	7	1111111
1262	5	11111
1262	4	0100
1262	3	111
1262	5	11111
1262	8	11111111
1262	8	11111111
1262	8	11111111
1262	12	111111111111
1262	12	111111111110
1262	12	111111111111
1262	12	111111111111
1262	9	111111110
1262	3	111
1263	6	111011
1263	5	11111
1263	4	0000
1263	5	11111
1264	3	111
1264	5	11111
1264	5	11111
1264	5	11111
1264	5	00000
1264	6	101111
1265	2	11
1265	2	11
1265	2	11
1265	2	11
1265	7	1111111
1265	7	1111110
1265	4	0000
1265	8	11111111
1265	8	11011111
1265	8	11111111
1265	3	100
1266	5	11111
1266	5	11111
1266	8	11111111
1266	12	111111111111
1266	11	11111111101
1266	8	11110110
1266	9	111110101
1266	5	00000
1266	5	11111
1267	6	111111
1267	7	1111111
1267	7	1111111
1267	7	1111111
1268	6	111111
1268	4	1111
1269	10	1111111111
1269	9	111111111
1269	9	111111111
1269	8	11111111
1269	7	1111111
1269	7	1111111
1269	9	111111111
1270	3	000
1270	3	000
1270	3	000
1270	3	000
1270	3	000
1270	3	000
1270	3	000
1270	6	111111
1270	7	1111111
1270	11	11111111111
1270	11	11111111111
1270	11	11111111111
1270	11	11111111111
1270	10	1111111111
1270	8	11111111
1270	5	11111
1270	5	11111
1270	4	1111
1270	4	1111
1271	4	1011
1271	4	1011
1272	6	111111
1272	5	00000
1272	4	0111
1272	8	11011111
1272	14	00000000000000
1272	15	000000000000000
1272	16	0100000100000000
1273	3	111
1273	4	1111
1273	3	111
1273	3	111
1273	3	111
1273	3	111
1274	1	1
1274	7	1111111
1274	5	11111
1274	6	111110
1274	7	1111111
1274	6	111111
1274	6	111101
1274	3	111
1275	5	11111
1275	6	111111
1275	6	111101
1275	4	1111
1275	3	001
1275	4	1101
1275	5	11111
1275	3	111
1276	1	1
1276	3	111
1276	5	01111
1277	7	1111110
1277	6	000000
1277	9	111111111
1277	8	10111111
1277	8	01111111
1277	10	1111111111
1277	5	11111
1277	5	01111
1277	3	111
1277	4	1111
1277	5	11111
1277	5	11110
1277	5	11011
1278	3	011
1278	4	1111
1278	4	1111
1278	4	1111
1278	4	1111
1278	4	1111
1278	3	000
1278	5	11111
1278	4	1101
1279	4	0000
1279	4	0000
1279	5	00000
1279	9	011111110
1279	9	111111110
1279	9	000000000
1279	9	000010000
1279	6	010000
1279	5	00010
1279	3	010
1280	4	0000
1280	4	0000
1280	4	0000
1280	4	0000
1280	4	0000
1280	4	0000
1280	4	0000
1280	4	0000
1280	7	1001110
1280	10	0000000000
1280	6	110001
1280	4	0000
1280	14	00000000000000
1280	4	0000
1281	3	111
1281	7	1111111
1281	5	11111
1282	4	1111
1282	5	11111
1282	5	01111
1282	4	1010
1282	4	1101
1283	8	11111111
1283	8	11111111
1283	8	11111111
1283	8	11111110
1283	7	1111011
1283	4	0000
1283	6	011010
1283	6	000000
1283	6	111111
1284	2	00
1284	3	111
1284	3	111
1285	14	01000001000000
1285	15	000000000000000
1285	19	0000000000000000000
1285	19	0000000000000000000
1285	13	0000000000010
1285	6	000000
1285	7	1111111
1286	4	1111
1286	8	11111111
1286	6	111111
1286	6	000000
1286	5	11111
1287	2	00
1287	2	00
1287	10	1111111111
1287	5	11101
1287	7	1011111
1287	11	01111111111
1287	10	1111111111
1287	16	1111111111111111
1287	14	00000000000000
1287	6	111111
1288	7	0010001
1288	8	00000000
1288	7	0000000
1288	5	10000
1288	4	1111
1289	7	1111111
1289	8	11111111
1289	7	1110101
1289	3	111
1289	3	111
219	6	111111
219	3	111
219	4	0111
219	5	11111
220	1	0
220	8	11111111
220	7	1111111
220	7	1111111
220	5	00000
220	3	111
220	4	1111
220	7	1111000
220	7	1111111
220	5	00000
220	11	11111111111
220	5	11111
220	10	1111111111
220	8	00000000
220	9	111111111
220	6	111101
220	6	111111
220	6	111111
220	5	11111
220	5	00111
220	5	00000
220	6	101111
220	4	1111
221	7	0000000
221	6	000000
221	11	00000000000
221	13	0000000000000
221	7	0000000
221	3	000
221	3	000
222	1	0
222	1	0
222	1	0
222	13	0000000000000
222	5	01000
223	1	0
223	3	111
223	9	000000000
223	11	00000000000
223	10	0100000000
223	8	00000000
223	11	00100000000
223	10	0000000000
223	16	0000000000000000
223	13	0000000000000
223	9	111111111
223	9	000000000
223	9	000000000
223	5	00000
223	5	00000
223	6	111111
223	6	000000
223	5	00000
223	5	00000
223	4	0000
223	4	0000
223	4	0000
223	5	00010
224	7	0000000
224	7	0000001
224	6	000000
224	6	000000
224	5	00000
224	6	000001
224	4	0000
224	7	0000000
224	8	00000000
224	5	00000
224	5	00000
224	8	00000000
224	10	0000001000
224	4	1111
224	8	11111011
224	7	1111111
225	4	0000
226	7	1111111
226	4	0000
226	8	11111111
226	8	11111111
226	7	1111111
226	3	000
226	3	111
226	3	111
226	6	111111
226	6	111111
226	4	1111
226	4	1111
226	4	1111
226	4	1111
226	4	0000
226	3	110
227	7	1111111
228	2	01
228	2	01
228	2	01
228	11	00000000000
228	7	0000000
228	7	0000000
228	8	10000010
228	8	10000010
228	9	000100100
228	5	00000
228	4	0000
228	3	000
229	4	0000
229	4	0000
229	4	0111
229	6	011111
230	1	0
230	1	0
230	1	0
230	1	0
230	12	000000000000
230	7	0000000
230	7	0000000
230	7	0000000
231	4	0000
231	14	00000000000000
231	10	0000000000
231	7	0110011
232	4	0000
232	5	00000
232	5	00000
232	7	0000000
232	11	00000000010
232	11	00000000010
232	5	10000
232	4	0000
232	3	000
233	2	00
233	5	00000
233	14	00000000000000
233	8	11111111
233	6	111011
234	4	0000
234	5	00000
234	5	10111
234	7	1111111
234	7	0000000
234	4	1111
234	8	00000000
234	4	0000
234	9	000000000
234	8	00000010
234	8	00000000
234	9	000010000
234	8	00000000
234	9	000100001
234	6	000000
234	5	00000
234	5	00000
234	4	0000
234	6	000000
234	6	000000
234	6	000000
235	4	0000
235	7	0000000
235	9	000000000
235	6	011100
235	7	0111000
235	11	10000000000
235	12	000000000100
235	8	00000000
235	8	00000000
235	7	0000000
235	7	0000000
236	5	10000
236	3	000
236	5	11110
236	5	11110
236	3	111
236	3	111
236	6	111111
236	7	1110111
236	4	1111
236	4	0000
236	5	11100
237	5	00100
237	5	00000
237	6	001000
237	7	0000000
237	6	000000
237	5	00000
237	3	000
237	3	010
237	3	010
238	4	0000
238	6	000000
238	6	000000
238	10	0000000000
238	8	00000000
238	7	0000000
238	6	010000
238	7	0100001
239	6	000000
239	8	11111111
239	7	1101110
240	5	11111
241	11	00000000000
241	9	000000000
241	11	00000000000
241	15	000000000000000
241	11	00000000000
242	1	1
242	1	1
242	1	1
242	9	111111110
242	4	0000
242	8	11111101
242	9	111111111
242	3	000
242	3	000
242	7	1011110
242	6	101110
242	7	0110101
242	5	01111
242	4	0000
242	4	1111
242	4	1111
242	3	111
243	1	1
243	1	1
243	5	11011
243	4	1111
243	4	1111
244	13	0111001100111
244	6	000000
244	3	111
244	3	111
245	3	000
245	5	01101
246	1	1
246	1	1
246	12	111111111111
246	10	0000000000
246	10	1111111111
246	12	111111111110
246	10	1001111111
246	10	1111111111
246	7	0000000
246	4	0000
246	3	000
246	5	11111
246	5	10111
246	6	000100
246	6	111111
246	6	111110
247	6	100000
247	8	11111111
247	8	11111111
247	9	111111111
247	7	1111111
247	9	111111111
247	5	11111
247	8	00000000
247	8	00000000
247	7	0010000
247	7	1111111
248	7	1111110
248	5	00000
248	6	111111
248	4	1111
248	4	1111
248	3	000
248	3	111
248	15	110111111111110
248	12	111111111111
248	13	1111111111111
248	12	111111011111
249	6	111111
249	6	110111
249	5	11111
249	4	0000
249	8	11111111
249	7	0111111
249	7	1111111
249	6	000000
249	6	111111
249	7	1111111
249	8	11111100
249	5	00000
249	8	11111111
249	3	111
249	5	11110
249	5	11110
250	4	1111
250	3	111
250	5	11011
251	4	0111
251	4	0111
251	6	000101
251	8	11111101
251	5	01111
251	6	011111
251	3	000
252	2	11
252	2	11
252	7	1111111
252	7	1111111
252	5	11111
252	3	111
252	6	110111
252	6	110111
252	8	11111111
252	7	1111011
252	7	1111111
252	6	111111
252	7	1011111
252	3	111
252	3	111
254	4	0000
254	4	0000
254	4	1101
254	3	000
254	8	11111111
254	8	11111111
254	8	11011111
254	9	101011111
254	3	111
255	4	1101
255	4	1101
255	3	110
255	4	0011
255	4	1011
255	7	0000000
255	9	110111111
255	11	11111111111
255	11	11111111111
255	5	00000
256	6	111101
256	7	0100000
256	3	111
256	14	01111111111111
256	14	01111111111111
256	14	10111111111111
256	12	111101111101
256	11	10111111111
256	9	111111111
256	7	1111111
256	5	00000
257	6	101101
257	6	111111
257	6	000000
257	6	000000
257	9	111111111
257	6	111111
258	1	1
258	5	11111
258	8	11101111
258	8	11111111
258	9	111111111
258	5	00000
259	1	0
259	1	0
259	1	0
259	1	0
259	4	1111
259	4	1111
259	4	1101
259	6	011111
259	15	111111111111111
259	13	1111111111110
259	10	0000000111
259	12	111111111111
259	10	1111111111
259	10	1111111111
259	10	0000000010
260	4	0111
260	5	11111
260	5	11111
260	5	11111
260	4	1111
260	4	0000
260	6	111011
261	5	11111
261	7	1010100
261	4	0000
261	6	111100
261	5	11111
261	3	000
261	3	111
262	2	00
262	4	1110
262	4	1011
263	6	111111
263	6	111001
263	4	1011
263	4	0000
263	6	111111
264	4	1111
264	5	11111
264	5	11111
264	5	11110
264	5	11111
264	3	000
264	3	000
264	4	1111
264	4	1101
264	3	110
264	4	1111
265	4	0000
265	4	0000
265	7	0000000
265	12	000000000000
265	11	00000000000
265	17	00000000000000000
266	9	000000000
266	12	000000000000
266	14	00000000000000
266	11	11111111111
266	4	0000
266	4	0000
266	4	0000
266	3	000
267	8	00000000
267	3	110
267	4	0000
267	4	0100
267	4	0000
267	3	000
267	4	0010
267	7	0000100
267	4	0000
268	4	0000
268	4	0000
268	7	0000000
268	8	00000000
268	8	00011100
268	9	000000000
268	8	00000001
268	7	0001100
268	5	00000
268	10	1000101000
268	3	001
268	8	00000001
268	7	0000001
268	3	000
268	5	10111
268	8	11100000
269	5	11100
269	5	10101
269	5	11001
269	4	0110
269	6	010110
269	6	111111
269	9	111111110
269	10	1111101100
269	9	111101100
269	6	111101
269	4	0001
269	5	00000
269	6	000000
269	8	00000000
269	11	00000000000
269	8	00000000
270	6	000000
270	10	0000000000
270	6	000000
270	3	000
271	3	000
271	3	101
271	3	101
271	8	00000000
271	10	0000000000
271	11	00000000000
271	9	000000000
271	5	00000
271	9	000000000
271	9	000000000
271	10	0000000000
271	9	000000000
271	3	000
272	3	000
272	3	000
272	9	000000000
272	5	00000
272	3	000
273	6	000000
273	9	111111111
273	3	111
273	5	11111
273	8	11111101
273	9	111111111
273	9	111011111
273	7	1111111
273	8	11111111
273	7	0111111
274	7	0111111
274	4	1111
274	5	11111
274	7	0111011
274	4	1111
274	6	111111
274	6	111111
274	6	111111
274	7	1111110
274	7	1111110
275	4	1111
275	4	1111
275	7	1111111
275	9	111111111
275	9	111111111
275	4	1111
276	3	000
276	7	0000000
276	5	00000
276	6	000000
276	5	00000
276	10	0000000000
276	9	000000000
276	7	0000000
276	4	0000
277	3	111
277	4	1111
277	13	1111111111111
277	12	111111111111
277	15	111111111111111
277	4	1111
277	3	111
277	6	111101
277	6	111010
277	6	111111
277	5	11111
277	4	1111
277	6	111111
277	4	1111
277	3	111
278	2	00
278	4	0001
278	5	11111
278	3	111
278	6	111101
278	3	101
279	1	1
279	7	0000000
279	15	000000000000000
279	14	00000000000100
279	13	0000000000100
279	8	00000000
279	3	000
279	5	00000
279	6	000000
279	4	0000
279	3	101
280	3	000
280	3	000
280	7	1101111
280	7	1101111
280	6	111111
280	6	111111
280	4	0000
280	3	111
280	5	11101
280	4	1111
280	4	0000
281	2	11
281	3	111
281	7	1111111
281	11	11111111111
282	8	11011111
282	5	00001
282	6	111111
282	5	11111
282	3	111
283	4	0010
283	6	011111
283	6	000000
284	9	000000000
284	7	1111111
284	8	11111111
284	8	11111111
284	4	1110
284	3	111
284	3	000
285	4	0111
285	8	11111111
285	5	00000
285	9	111111111
285	12	111111011111
285	10	1111011111
285	11	11111111110
285	3	111
285	3	111
286	2	11
286	4	1111
286	4	1111
286	4	1111
286	3	111
286	4	1110
287	1	0
287	1	0
287	1	0
287	7	1111111
287	7	1111111
287	7	1111111
287	7	1111111
287	7	1111011
287	4	0000
288	5	11111
288	3	111
289	8	11111111
289	6	111111
289	3	111
290	5	01111
290	5	11111
290	5	11111
290	3	001
290	3	001
290	3	111
290	3	111
290	4	1111
290	5	11111
290	5	01101
290	4	1111
290	4	1111
290	3	111
290	5	11111
291	1	1
291	3	111
291	5	11111
291	5	10011
291	4	1111
291	5	11111
291	4	0111
291	5	11111
291	5	11111
291	7	1111101
291	6	111111
291	5	11011
292	6	110001
292	10	1111111111
292	8	10111111
292	7	1111110
292	7	1111110
292	5	11111
292	5	11111
292	3	111
292	4	1111
292	4	1011
293	3	111
293	3	111
293	4	1111
293	4	1111
293	5	00000
293	6	000000
293	10	1111111111
293	8	00000000
293	6	000000
293	3	110
294	3	111
294	3	111
294	4	1111
294	6	111101
294	4	1111
294	3	001
294	5	11011
295	5	11111
295	7	1111111
295	9	111110111
295	4	1000
296	4	0000
296	4	0000
296	4	0000
296	8	11101011
296	8	11111111
296	8	11101011
296	7	1111111
296	7	1111111
296	6	000000
296	6	111111
296	3	110
296	3	001
296	3	000
296	3	001
297	4	0000
297	4	0000
297	4	1100
297	4	0000
297	3	000
297	4	1110
297	5	11000
297	5	11110
297	3	100
297	9	011111010
297	10	0111110101
297	7	1111111
297	6	011111
298	8	11111111
298	9	111111111
298	5	00000
298	6	000000
298	7	1111111
298	7	1101111
298	3	111
298	6	111111
298	3	000
298	3	111
298	3	111
298	3	111
299	5	11111
299	5	11111
299	5	11111
299	4	1111
299	4	1111
299	7	1111101
299	7	1111101
299	6	111111
299	4	0000
299	4	0000
299	4	1111
299	5	11101
300	5	11111
300	5	11111
300	5	11111
300	7	1111101
300	5	10111
300	5	11100
300	4	1100
300	5	10011
300	4	1111
300	5	01101
300	6	111111
300	4	1111
301	3	110
301	3	011
301	7	0111111
301	6	111111
301	6	111111
302	1	1
302	8	11110111
302	8	11111110
302	6	101000
302	6	101111
302	7	0110111
302	7	0111111
302	6	011111
302	6	110111
302	4	0000
302	6	000000
302	7	0111111
302	5	11101
302	3	111
302	5	11110
302	6	111011
302	5	11101
302	6	110111
302	6	111111
302	4	1111
305	3	001
305	3	010
305	5	01010
305	3	000
305	4	0000
305	4	0000
305	5	01101
305	5	11111
305	4	0000
305	4	0000
305	6	111001
305	3	111
306	4	0010
306	4	0010
306	4	0010
306	4	0100
306	3	111
307	13	0000000000000
307	10	0000100000
307	12	000000000000
307	8	00000000
307	6	000000
308	4	1111
308	3	111
308	4	1111
308	3	101
308	8	11111111
308	5	11011
308	5	11111
309	3	000
309	5	11111
309	7	1111111
309	5	00000
309	7	0000000
309	6	111110
309	6	100111
309	3	000
309	5	11111
309	6	111111
309	6	111111
309	5	11011
310	1	1
310	1	1
310	5	00000
310	7	1111111
310	6	111111
310	4	1111
310	8	11111111
310	7	1111111
310	7	1111111
310	8	11111111
310	6	111111
310	5	11111
310	6	111101
310	8	11101111
310	9	111111111
310	8	11111111
310	8	11111111
310	6	111111
310	6	111111
310	5	11100
310	5	11111
310	5	11111
310	3	111
311	5	11111
311	5	11111
311	4	1011
311	4	0000
311	4	1011
311	6	111111
311	3	111
311	4	1111
311	6	111111
311	6	001111
311	4	0000
312	7	1101111
312	9	110111111
312	13	1111111111110
312	14	11111111110011
312	7	1111111
312	4	0000
312	4	1111
312	3	111
312	3	111
312	4	1111
312	9	101111111
312	7	1111111
312	11	11111111111
312	14	11111111111110
312	8	11111110
312	3	000
312	5	11111
313	5	10010
313	5	11001
313	5	10001
314	4	1111
314	5	11110
314	5	10000
314	3	110
314	4	1110
314	5	00111
314	6	111101
314	6	101111
314	4	0000
314	4	1111
315	5	11110
315	6	111101
315	6	100011
315	5	00000
316	8	10111111
317	3	100
317	4	1000
317	4	1100
317	7	1111011
317	8	11110111
317	8	00000011
317	4	0000
317	3	000
318	1	1
318	1	1
318	5	11101
318	8	10111111
319	5	11111
319	5	11100
319	3	000
319	3	000
319	4	1100
319	4	1111
319	3	111
319	3	011
319	3	011
319	3	000
320	1	1
320	1	1
320	1	1
320	1	1
320	1	1
320	1	1
320	1	1
320	4	1111
320	3	000
320	3	111
320	8	11111111
320	10	1111101111
321	7	1111101
322	5	11110
322	5	11110
322	6	100100
322	7	1000000
322	7	1010000
322	3	000
323	6	001101
323	7	0000000
323	4	0000
323	7	1100111
323	6	111111
323	9	111111111
323	10	1111111111
324	3	010
324	3	010
324	6	111111
324	4	0000
324	6	111111
324	7	1111111
324	7	1111111
324	4	1111
325	5	11111
325	10	1111111111
325	4	0000
325	10	1111111111
325	8	11111110
325	5	11111
325	5	00111
325	7	0111111
325	16	1111111111011111
325	14	11110111111111
325	12	011111111111
325	6	111111
326	1	1
326	1	1
326	1	1
326	1	1
326	3	111
326	6	101011
326	7	1111111
326	5	11111
326	4	1110
327	4	1111
327	6	111111
327	7	1001011
327	8	01101100
327	3	100
327	4	1001
328	3	111
328	5	11111
328	5	11011
328	7	0000000
328	5	11101
328	5	11101
329	3	111
329	5	11111
330	1	1
330	8	00001111
330	4	1011
330	3	010
330	4	1111
330	5	11111
330	3	000
330	3	000
332	7	1111111
332	8	11111111
332	8	11111111
332	5	11111
332	4	1111
333	2	11
333	6	111111
333	3	000
333	8	11111111
333	6	000000
333	3	010
333	5	11111
333	3	111
334	6	111101
334	5	11111
334	6	111111
334	7	1111111
334	7	1111111
334	5	11111
334	7	1111111
334	7	1111111
334	7	1111111
334	7	1110000
334	7	1111111
334	6	111111
334	4	1111
335	3	111
335	6	000000
335	6	000000
335	9	000000000
335	8	00000000
336	6	111111
336	5	11111
336	8	11111111
336	6	111111
336	3	000
336	5	11111
336	4	1111
336	7	1111110
336	6	101111
336	3	111
337	6	011111
337	5	11111
337	5	11111
337	3	000
338	3	111
338	6	111111
339	6	000000
339	8	11011111
339	5	01000
339	3	111
340	17	00000000000000000
340	14	00000000000000
340	11	01100111100
340	12	000000000000
340	11	00000000000
340	10	0000000000
340	8	00000000
341	6	000000
341	6	000000
341	6	000000
341	9	111111110
341	8	11111101
341	3	111
341	4	1111
341	6	111111
341	4	1111
341	3	101
341	3	111
342	9	011001001
342	9	000000000
342	5	10000
342	9	000000000
342	9	001111111
342	9	111111101
342	3	000
342	4	0000
342	3	111
343	1	0
343	5	00000
343	5	00000
343	5	00000
343	4	0000
343	9	000000000
343	9	011111011
343	15	000001000000000
343	9	000000000
343	6	000000
343	9	000000000
343	8	10101100
343	8	00000000
344	8	00000000
344	3	000
344	10	0000000000
344	11	10110000110
344	11	00000000000
344	11	00000000000
344	8	00000000
344	6	111110
344	6	000000
344	7	0000000
344	5	00000
344	3	000
344	6	000000
345	1	0
345	10	0000000000
345	6	000000
345	14	00000000000000
345	10	0000000000
345	13	0000000000000
345	11	00000000000
345	10	0000000000
345	9	000000000
345	10	0000000000
345	11	00000000000
346	4	1111
346	3	011
346	5	11111
346	5	11111
346	6	111111
346	7	1101111
346	4	0000
347	2	00
347	2	00
347	2	00
347	2	00
347	2	00
347	6	100000
347	4	0000
348	8	01001100
348	7	0000000
348	8	00000000
348	3	000
348	5	01000
348	8	00000000
348	5	00000
349	2	00
349	2	00
349	4	0000
349	6	000000
349	6	000000
349	6	000000
349	3	000
349	4	0000
349	7	0000000
349	7	0000000
349	7	0000000
349	5	00000
350	5	00100
350	4	1001
350	4	0001
350	3	000
350	3	010
350	3	010
351	7	0000000
351	8	10000000
351	6	000000
352	2	00
352	5	00110
352	4	0000
352	4	0000
352	3	111
352	3	110
352	4	0001
352	4	1111
352	3	011
352	3	110
352	3	000
352	4	1000
352	6	110010
352	4	0000
352	4	0100
352	3	000
352	3	000
352	3	000
353	4	0000
353	4	1101
353	3	111
353	3	101
353	3	111
353	4	0011
353	3	111
353	3	111
353	4	0111
353	5	01111
353	5	11111
353	5	11111
353	3	111
353	3	000
354	4	1111
354	5	11111
354	5	11111
354	7	1110111
354	7	1011111
354	4	1111
355	1	1
355	1	1
355	8	01111111
355	8	11111111
355	8	11111111
355	6	111110
355	6	111110
355	4	1111
355	5	11111
356	3	111
356	4	1111
356	4	1111
356	4	1111
356	4	1111
356	4	1111
356	4	1111
356	4	1111
356	4	1111
356	3	111
356	4	1111
356	3	111
356	3	111
357	4	0000
357	4	0000
357	4	0000
357	4	0000
357	7	0000000
357	11	11111111101
357	11	00000000001
357	11	11111111111
357	7	0000000
358	4	0000
358	6	011111
358	6	111111
358	8	11111111
358	4	1111
358	6	000000
358	4	0001
358	6	101111
358	6	101111
359	1	1
359	1	1
359	1	1
359	19	0000000000000000000
359	17	00000000000000000
359	5	00000
359	5	00111
359	7	0000000
359	9	000000010
359	10	0000000000
359	11	00000000000
359	9	000000000
360	3	110
360	3	111
360	3	111
360	3	111
360	3	111
360	3	111
360	3	010
360	3	111
360	3	111
360	3	111
360	3	111
361	4	0000
361	4	0000
361	5	00100
361	6	001111
361	3	111
361	10	0001110011
361	5	01111
361	9	001010010
361	8	10000000
361	8	10000000
361	3	101
362	4	0000
362	3	011
362	4	0000
362	5	11011
362	4	0110
362	4	0110
362	5	00000
362	4	0000
362	6	000000
362	9	111001100
362	7	1111011
362	6	111011
362	8	01111100
362	5	10000
362	4	1111
363	7	0000000
363	7	0000000
363	8	00000000
363	4	0000
363	4	0000
363	4	0000
363	4	1111
363	5	00000
363	4	0000
364	2	00
364	2	00
364	5	00000
364	3	001
364	5	00000
365	3	000
365	7	0001010
365	7	0000000
365	6	000000
365	3	000
365	4	0000
365	5	00000
365	4	0000
365	8	00000000
365	8	00000000
365	8	00000000
365	7	0000000
365	6	111111
365	13	0000000000000
365	14	00001000000000
365	8	00000000
365	7	0010010
365	3	010
365	3	000
365	6	000000
365	8	00000000
365	10	0000000000
365	9	000000001
365	7	0010000
365	7	0010100
365	17	00001000001110101
365	4	0000
365	3	000
365	4	0000
366	2	00
366	5	00000
366	5	00000
366	5	00010
366	5	00100
366	4	0000
366	8	00000000
366	14	00000000000000
366	9	000000000
366	4	0111
366	4	0000
366	5	11111
366	5	11111
366	3	010
366	3	000
366	3	001
366	3	000
367	9	000000001
367	4	0000
367	3	000
367	3	011
368	3	111
369	2	00
369	3	000
369	10	1111110111
369	9	111111111
369	8	10111111
369	10	1111011111
370	16	0000000000000000
370	10	0000010011
370	17	00000000000000000
370	5	00000
370	14	00010110001111
371	3	111
371	4	1011
371	4	1101
371	4	1111
372	3	111
372	3	111
372	3	110
372	3	111
372	3	111
372	4	1111
372	3	111
372	3	111
372	7	1111111
372	8	11111111
372	4	0000
372	10	1111111111
372	9	111111111
372	6	000000
372	7	1111111
372	4	1111
372	3	111
373	3	111
